productid,avg_rating
B00133IMOY,5.0
B0018WVIS2,3.6666666666666665
B002DYATC0,5.0
B000KBYDQ6,1.0
B0012RUKCI,4.25
B0008ELEDA,5.0
B0002M9OYY,4.333333333333333
B000E7YJWY,5.0
B000QTBP04,5.0
B001OMI91U,5.0
B002DIXWMK,1.0
B0002SHKOE,1.0
B003AKC33O,5.0
B002PA2LNC,3.8
B0011DGH0C,5.0
B001XRZ0JK,5.0
B002TPO0W8,3.9375
B001SFJH4Q,1.0
B002WTCD8O,4.0
B00011JOYQ,4.0
B001UHN0FE,3.6666666666666665
B0032RMX3U,4.5
B001QOGXOG,3.4615384615384617
B0000536AR,3.6666666666666665
B000TD5KR6,3.6666666666666665
B002HK2GOO,4.333333333333333
B000AXTU6C,4.0
B000O6YKEC,4.0
B000V7F23W,4.0
B002787ACO,4.2
B000VLH8W6,4.315789473684211
B0009R5B8A,4.333333333333333
B000A3V2PE,4.875
B0007IQMVG,4.276595744680851
B000G666QK,4.4
B000GBKDXC,1.0
B0017QQ0UK,4.0
B0035FZRZK,3.0
B000TBZ8YS,3.466666666666667
B000ZH7E3O,4.666666666666667
B001OI0ZA2,5.0
B002LE8P3C,5.0
B00078X33Q,5.0
B002T5NMGS,4.8
B0035LCSCO,4.666666666666667
B003GDK6F2,4.285714285714286
B000141YHI,4.25
B00355G1N2,4.666666666666667
B000H3CPQ2,3.25
B000F6Y55A,4.666666666666667
B000052YKM,3.2
B000053040,1.0
B000WU38QQ,1.0
B000X25L40,4.75
B001OO2QNA,5.0
B0025YXLRS,4.333333333333333
B00127U7QM,4.333333333333333
B002BBPZUQ,5.0
B002JBCSVM,5.0
B0017LGKMS,5.0
B001OMI9LA,5.0
B002ESGRZI,5.0
B0030ZRQQ8,4.5
B002W2BQAM,5.0
B00081PH3Q,2.75
B001ES8G6M,5.0
B0006BDPJG,4.0
B001E90F24,3.0
B000VON9ZS,5.0
B00005UFET,5.0
B0034KW5TW,5.0
B000SASZ9K,5.0
B0007Y8P3I,5.0
B000P20UCG,4.6
B001B2L1BS,2.0
B00009Q148,4.0
B000O1NVZ6,4.0
B001BMLJU6,3.0
B0021HFX20,5.0
B001F51PSU,5.0
B001AVY720,5.0
B00175XIRY,4.333333333333333
B0013F8JXG,4.444444444444445
B0009OAIAO,3.0
B000GHVIGM,5.0
B001E96L04,4.666666666666667
B001ET7J1O,1.0
B000217KFK,3.0
B000BVMGGY,5.0
B000VT3QPQ,4.428571428571429
B001CL88QO,4.75
B000V9PYHY,4.285714285714286
B00135G668,4.0
B000KM1PVG,5.0
B000NB1OMO,4.681818181818182
B000W9GZ0I,5.0
B002M7FHFM,4.7
B001D06X0M,3.0
B002RH7GCE,3.4
B00311TXNU,5.0
B001KYVOJQ,4.090909090909091
B001QBBQNW,3.5
B0019CU2GU,4.277777777777778
B001LBFC50,4.0
B001ET6ZQY,5.0
B001JHBIKO,4.666666666666667
B000NSTX20,3.466666666666667
B002WE2LEU,4.0
B0009N5EZY,3.4545454545454546
B00028MLG6,4.538461538461538
B0013JPPRU,5.0
B0013L9EFC,5.0
B001J9NBN4,5.0
B001RQOSBS,3.6666666666666665
B000FGC99Y,3.5454545454545454
B003DKLCE2,4.0
B000QUNDZS,5.0
B000YLFHPS,4.2
B001L44J74,1.0
B000QJ9Z2O,4.0
B000UXSEQY,2.5
B000AA5VBS,5.0
B001390250,5.0
B001F1U6LQ,5.0
B001QWEBH4,5.0
B0034YIRVS,5.0
B003ATCCLS,5.0
B00014245E,4.0
B000BZIKEC,3.1666666666666665
B002LM9OKW,5.0
B000CNP3PM,5.0
B002KGY3DM,5.0
B001BFNG6I,5.0
B001U2KP8Y,4.5
B002CML1R0,4.0
B000M6LUZ6,5.0
B001Q3KW4O,2.0
B003AJB47G,5.0
B000PY00F6,5.0
B0015Z2X90,5.0
B001HBHZJ0,3.5
B000H78IPU,5.0
B002UNHTKY,1.0
B001BBIT5A,1.0
B001DJ2USM,4.5
B000FKHM4W,3.0
B00113KAVE,5.0
B000UPQXGA,5.0
B000AADEP8,2.0
B00122CP30,4.0
B000NTSPDC,5.0
B003B7XN9O,4.0
B000NSTZAU,4.5
B003F2GBPS,3.6
B001EJOP16,5.0
B001O08CQY,4.0
B0014KPYFG,4.0
B00061MPJC,5.0
B000RC6POG,3.3333333333333335
B001I2DME0,3.75
B0006NYUYI,5.0
B003DKWCVE,5.0
B001284MJY,5.0
B002VA4G1G,5.0
B000V0OUPK,5.0
B000XQO85O,4.5
B000S17FUO,5.0
B001KYNUU2,5.0
B000Z4NC9M,4.5
B001F0DIDK,4.0
B0001433OU,4.318181818181818
B0009F3OX6,4.5
B000VEG964,4.5
B002C794DS,5.0
B0020MM9UK,5.0
1412759676,5.0
B001EJOPKW,5.0
B001KYQCLG,1.0
B0010XPQPK,5.0
B001O9LN0C,5.0
B00239YCXM,4.0
B00270V5LE,5.0
B001IA4R6Y,3.6666666666666665
B002612K9K,4.166666666666667
B0028NE9X6,5.0
B001OR4FYU,5.0
B000N5QVOG,2.5
B0017L6I5W,5.0
B0006G4MH0,5.0
B001DJDP7C,4.0
B001ALPQZM,5.0
B001DO3O8W,2.0
B000EVJN2Q,5.0
B000C1UF6Q,4.0
B000ULH34K,5.0
B002KQ05SO,4.0
B002LHKSWK,5.0
B000TAV7VM,4.8
B000VZ9UI2,3.857142857142857
B001MP0QLK,5.0
B003EW6E42,3.0
B00092M386,4.333333333333333
B000S5O12K,3.3333333333333335
B0002171WW,5.0
B000NL34JU,5.0
B000GHYP6M,3.0
B001VPEFPY,5.0
B002R88WVW,5.0
B0036LMK7G,5.0
B000A5PP4G,4.5
B000GCURBO,3.5
B000P20R6A,3.357142857142857
B000LNHHSY,3.3333333333333335
B000YFRCE8,3.5
B000E7WG56,4.0
B0030FU70U,3.0
B00143WQI6,5.0
B002HHTEN8,3.6666666666666665
B000RPQI5Y,5.0
B001ALLJW6,3.0
B001H64OTE,2.75
B000WMHKD6,4.0
B001NYP5HA,5.0
B002ER3RD4,5.0
B0020MM7DY,2.0
B002Q7UJBK,5.0
B001E1248A,4.0
B000Q58BX2,5.0
B001BRCBIU,5.0
B001FB5I8W,5.0
B000C1UER6,1.5
B002QGEMQ4,5.0
B001GLCABE,4.0
B003981CIE,4.333333333333333
B000KM1656,4.75
B000FD98LE,5.0
B001DXQMS2,3.2
B0017OJ2F2,3.6666666666666665
B00203MPJY,3.5
B0002EZQIU,4.5
B000HD9AYW,1.0
B00157RZ14,3.3333333333333335
B001EWF224,5.0
B001T8W7TY,5.0
B0006LNC7G,4.0
B001ZD5HAY,4.333333333333333
B0027HHXBI,3.0
B001EUMKZ8,5.0
B003E7ZAL0,1.0
B001ET77BG,3.0
B002N5MI2S,4.806451612903226
B00099XK2W,1.0
B000YJ2SKM,4.083333333333333
B00005304H,4.176470588235294
B000HJUWRU,4.571428571428571
B000US084U,4.333333333333333
B000XY09NQ,3.0
B001E51GY4,5.0
B00068A0AQ,4.666666666666667
B000P22UUG,3.75
B000R99V5O,3.4166666666666665
B0014YC61C,5.0
B00163JVJQ,4.357142857142857
B002VECIFI,4.333333333333333
B000GREPOY,4.25
B0013SQHRS,5.0
B001E96L4K,5.0
B001ET7EA0,5.0
B000LPMY3K,4.0
B001E6UJJ6,5.0
B00021DUM2,4.888888888888889
B000HJ4INE,4.454545454545454
B00005354D,5.0
B000C1VY9I,4.0
B000VKGNGO,4.5
B002C5KVL4,4.333333333333333
B003EO466S,4.8
B001ALPKXA,4.666666666666667
B001DNG7C8,4.0
B001HX3AG0,5.0
B000YQFJ5G,4.0
B000C1Z1GU,4.75
B001FBIIVQ,2.75
B001A6DLT0,5.0
B001JJMKIG,4.0
B0012TCFBA,5.0
B002UEKSF6,4.333333333333333
B002XQ1SXW,3.8
B000RBH15O,5.0
B000VOHNZ0,4.5
B001FB5HW4,4.5
B001FWXHC0,5.0
B000O3OZD6,4.0
B002Z7FSK8,3.6666666666666665
B000NN5HFW,4.0
B002RS6JCG,5.0
B000169EM8,5.0
B000CNME1I,4.5
B000X040QW,4.142857142857143
B002M980JK,5.0
B003AOPLU2,5.0
B003E10YDK,5.0
B001DNZJW2,4.857142857142857
B001ESE21K,5.0
B002QN4EF6,5.0
B002H8TVVM,4.25
B00170YS5U,3.0
B002CMLHFG,3.3333333333333335
B003414XXC,4.25
B002OUB9SQ,4.0
B00064CAWQ,5.0
B0030HS2R8,5.0
B000143RPA,5.0
B0007D5DRU,4.0
B001GXKPAK,2.75
B002ACIA3U,5.0
B0011292ZK,4.0
B002AB8XW4,5.0
B00021DVCQ,4.0
B002CMLS28,5.0
B000O8R4CA,4.181818181818182
B000T9ZCL4,4.75
B0015347LY,4.0
B00182ERH6,4.0
B000BZYRY4,5.0
B000MUQFTI,4.36
B000YBNL2Y,4.2
B0019CHY8Y,5.0
B001GCVJF6,3.3333333333333335
B002ZNJU7Y,4.0
B00028F0NM,4.142857142857143
B000KE5OBG,4.0
B00198OG7U,4.5
B001B0X05U,4.0
B000MSFRVM,4.833333333333333
B000C1UC1Y,5.0
B000JL3U1Q,4.3
B001G1CTWY,4.75
B00354V0AC,3.0
B001CYC4EI,4.04
B000BPEPA0,4.555555555555555
B00296LVIS,3.6666666666666665
B000P279N4,4.0
B000F8X9RS,3.75
B0013VY4AM,4.428571428571429
B002BWOY70,5.0
B0000531GV,4.142857142857143
B000N2Q5VI,5.0
B000P20QM0,4.0
B002VZTF6C,4.0
B0006MSVCG,4.6
B000UO6ETM,5.0
B000G1MARE,5.0
B0013N5X3M,5.0
B002B4LU8O,2.0
B0012Z0TO4,4.25
B001IDZI0U,4.857142857142857
B002RS6L10,3.6
B0030UG27W,4.25
B002RS6KAM,5.0
B003EPNWG2,3.0
B001E08PCA,1.0
B002742G7M,5.0
B002KO33C6,5.0
B0002CX8QE,5.0
B001ET7EL4,5.0
B001TKMKE4,1.0
B001C2FX16,5.0
B000VL292A,4.5
B000KYP6R8,3.0
B0039ZZKJE,5.0
B000N8GMEM,5.0
B001CT08KU,3.75
B000EGIEYY,4.25
B000HA3CXK,5.0
B001UFQCBA,5.0
B0012RQZGS,4.714285714285714
B002HJ7YBU,5.0
B000RNJ3EY,3.0
B0009OAICM,4.0
B003C1V3EQ,1.0
B001KYS98A,3.0
B000QWP2KA,5.0
B00344F5AO,4.333333333333333
B00021DPHW,5.0
B000KHPFMQ,4.666666666666667
B000RP5M42,5.0
B000B6VIPY,3.533333333333333
B00015HBEM,5.0
B000GHK6OW,4.25
B00185CHF2,1.0
B000VNHBNA,5.0
B00180ZWDQ,5.0
B002AJ3X4E,4.0
B002D48R6U,3.5
B000JL8TI0,5.0
B000POX044,4.75
B002D48R4W,2.0
B002VCV2AM,4.0
B001UHSVOY,3.7142857142857144
B001ZSD77E,4.333333333333333
B003CR4SEC,4.0
B002QV0NNK,5.0
B001EWF2FG,5.0
B0019SPOYE,2.5
B001FWXJXM,4.0
B00028LZNG,3.8333333333333335
B00161I2NO,4.6
B001CT0AHG,3.6666666666666665
B000C230GW,4.0
B001KYNW5A,5.0
B00169BG3Y,5.0
B003BIUDI2,3.6666666666666665
B000T2SBJG,5.0
B000WZ6P34,4.818181818181818
B0009EILXU,5.0
B000B9T17I,5.0
B001KYNZJ8,5.0
B000804FUS,5.0
B000HLAL3I,5.0
B001NM85Q0,3.0
B0037AITHQ,5.0
B0017QK8GM,3.0
B001F51T7C,5.0
B0006DPMTU,4.2
B000E5HW8O,5.0
B000ETVROA,5.0
B0009I4MFW,3.3333333333333335
B000AAAW8A,3.0
B002XQ1Y86,4.142857142857143
B000GF1E3G,3.6666666666666665
B00016QS0Y,5.0
B0002ZZTDQ,4.0
B000BKXGXW,3.6
B000TL5CIA,5.0
B000XJ0PG2,3.5
B001TJHSCO,5.0
B000O2QVLG,5.0
B001T8MA0K,2.0
B000TFADXA,4.875
B00375L914,5.0
B001TZBCP2,5.0
B000OD5V8E,4.166666666666667
B000PHZ7SS,4.666666666666667
B002R1CMCY,5.0
B00347D9FO,5.0
B002U2FDAS,5.0
B000K6VFJY,1.0
B0013AG03C,5.0
B002V5VWT0,5.0
B000Q5UOZU,5.0
B000NUODE6,2.5
B000XE5TSG,5.0
B000Y18UKM,4.666666666666667
B0015NQO9M,2.5
B001HKTHAQ,3.0
B0009OAI9K,4.0
B002RTVQNW,3.125
B0016BEQZM,5.0
B0006Z31OG,4.0
B0036G8ITA,3.0
B003BMPCMK,5.0
B0006NZ8FS,5.0
B000UEQED8,5.0
B001S9YJ1S,5.0
B001G7OCSM,3.9545454545454546
B001VGTSA0,5.0
B002JFEM6W,4.666666666666667
B002PBLH3Q,3.3076923076923075
B000R871A2,3.6153846153846154
B000VUX4T8,4.545454545454546
B0012ZMBDQ,3.163265306122449
B00195MZUI,3.5384615384615383
B002L6NZHG,4.305555555555555
B000YAA3VW,5.0
B00138UGMU,4.142857142857143
B000LPJASC,4.3076923076923075
B00390RRX6,4.181818181818182
B00004U9UY,4.769230769230769
B001DKQ3O8,4.181818181818182
B0001MDN4C,5.0
B0038B9ALI,4.117647058823529
B001B4CQBK,5.0
B001ECQ3A4,4.333333333333333
1403790965,5.0
B000WYZ9Q4,4.282051282051282
B002VJ42XE,5.0
B0007Y1S6E,5.0
B000Q58BYG,4.5
B000C1Z6DS,4.833333333333333
B003D1RU6K,5.0
B000PHRIYE,4.666666666666667
B000C233QE,1.0
B000J10JB0,2.3333333333333335
B001OOLOV0,5.0
B002B4EFCC,3.8333333333333335
B000EGIFB6,1.0
B003ED7UQC,5.0
B003FGTNNQ,5.0
B000A3ZN7W,5.0
B000FBNYRU,4.0
B0006IJ6M4,2.5
B000LQS9F6,5.0
B000PHISKW,4.75
B001925MS8,5.0
B000GCUPIE,2.0
B000OT9IZK,4.666666666666667
B000UUF7DA,4.666666666666667
B0017JRDYO,4.333333333333333
B001C2D2LE,3.0
B0032EESCM,1.0
B0019ZEV8M,5.0
B002Z7FUS8,5.0
B0020BWJJW,4.0
B000TC2SMM,4.0
B0017T398S,2.0
B000GHVM5E,5.0
B001D20540,5.0
B000VOHPVM,5.0
B00080AZQG,5.0
B003156OK6,4.0
B0013FG4R4,5.0
B001FWXIYM,5.0
B0006GDAWI,5.0
B003EDDN0Y,4.0
B001ET7EPU,5.0
B003BOLJY8,2.0
B002FQ6CEU,3.0
B0037QG6SO,4.0
B000O1NORG,4.666666666666667
B000JIIO2O,1.0
B001KN9X4A,2.0
B000Z4QEHY,5.0
B001N43IKG,4.0
B001E95GTQ,5.0
B0022PG9G0,4.166666666666667
9790781075,5.0
B001L401VW,5.0
B001OOLOP6,5.0
B000GCUC96,3.0
B0014AU758,5.0
B001BR4M28,5.0
B001UGOTTG,5.0
B000ULHE30,5.0
B003F17EFA,5.0
B0012R78FK,4.666666666666667
B002OS6BGI,3.0
B000CSWMAQ,4.5
B0006Q01TS,5.0
B003DKU41O,3.75
B000T26QXY,5.0
B0001EKWPI,4.733333333333333
B001EJOPV6,4.333333333333333
B000N53AZE,5.0
B0000ZLEFU,3.7346938775510203
B000H7G6V8,5.0
B0011FQ9RG,5.0
B00292BR9A,1.75
B000SJ9G0I,4.818181818181818
B002TPQPEE,4.516129032258065
B001KYNUWK,5.0
B003FMDZ8Y,5.0
B00016WUEC,5.0
B001CZKX4K,5.0
B001E0Z6K4,3.0
B001M5F1KQ,2.0
B001E4KA7Y,5.0
B000I6R9A0,3.6666666666666665
B000P257CO,3.3
B002WDRL8C,5.0
B0035Q4CXW,3.75
B000EVGP04,2.0
B002FC99ZS,5.0
B0009KN8HS,5.0
B002B91LSS,5.0
B001392VEK,2.727272727272727
B0032FAYLA,4.5
B001ADQUWS,4.166666666666667
B000GCWI98,4.5
B000YG82HI,3.75
B002UUT3YM,4.5
B000EGIF0W,4.0
B000FTYI18,1.0
B0018HUHAM,5.0
B000TZX2QA,1.0
B0016PLX22,4.6
B000X1YING,4.625
B001EXZ8V8,4.25
B0011VQPAG,5.0
B001C94YNW,5.0
B000VOJNGW,1.0
B0013EIVK8,3.0
B000C1Z6BU,5.0
B0010ELCCA,4.2
B000H88Q9M,3.5
B000WZIR9O,5.0
B00169K1Q2,5.0
B00375L8QA,3.3333333333333335
B00174LGSI,3.142857142857143
B001ANOSFY,5.0
B001RJBL7E,3.1666666666666665
B000TXZOJK,5.0
B001CT09B8,3.5
B000Q6D3MA,4.333333333333333
B000XEJGF8,5.0
B000FTIY54,5.0
B0002RI2PG,3.857142857142857
B001BAF9DG,1.0
B001E95GM8,3.0
B000H3F7HQ,4.75
B001DO76X6,3.0
B000U2A6M0,1.5
B001KN96H4,5.0
B000GG5VCK,4.5
B000URWZ3S,3.0
B000EZZVQY,4.75
B001C6H6F8,4.4411764705882355
B000EMDKT2,4.428571428571429
B000FA7L9S,5.0
B001BKICEY,4.0
B0000YV83O,2.0
B0001KBPBC,4.666666666666667
B000RMPOYI,4.333333333333333
B0010P55I6,2.909090909090909
B000BIZSXA,5.0
B000LY3X7W,4.285714285714286
B000Q8LFX2,4.333333333333333
B000C1W6TK,4.3076923076923075
B000JVEEZC,4.5
B000QT9OP2,4.222222222222222
B0017SWA4I,2.5
B0007D8E1W,4.0
B001H270RQ,4.863636363636363
B001RJ9VXU,4.666666666666667
B002IX3JAU,4.5
B000GCT20Q,2.0
B002SDG5DS,1.0
B0009OAHNM,4.0
B001LESVAU,4.0
B0002VNKQS,1.5
B000BQKEGS,3.0
B000EZMDWO,4.0
B000FKLCH0,5.0
B0011MJFY8,5.0
B0027A7CMK,3.75
B00373N8ME,2.0
B0009OAHF0,5.0
B000AAC8VO,4.071428571428571
B000W303SE,4.0
B000XGU6JG,5.0
B001B611L4,4.5
B001CBEQME,5.0
B000M4CDDQ,3.0
B001GED09C,4.25
B000H3CNS2,1.0
B00267NPTS,1.0
B0028QVAGW,4.0
B003AJAKSK,4.666666666666667
B0013ND45G,4.125
B003DIXUGM,4.0
B002CF2T8C,2.5
B003282VZE,3.1666666666666665
B0007XFB2W,3.6666666666666665
B000H83M6O,5.0
B003FODWVC,3.6666666666666665
B000NGT8DG,5.0
B000NNQV6Q,5.0
B00081UWZY,5.0
B001ECQ4L2,4.8
B001MF0V3S,3.6666666666666665
B003AVNLP2,3.6666666666666665
B002C7CIH2,5.0
B000WMYFSY,4.333333333333333
B002WLOPX8,3.5
B000VWQBLE,2.0
B001PJ1TIC,5.0
B000HJT1CW,5.0
B002LA22U8,4.0
B000KEIRGK,3.0
B001E6QD2S,4.0
B000Q813FC,2.0
B002XQ1S32,5.0
B00307S81S,5.0
B000GX4BSS,4.6
B00028NO7G,5.0
B0017GAUQ0,5.0
B0011706DW,4.0
B001OA4F3I,4.5
B001U2D43W,5.0
B002DYXXSM,3.0
B0000530O9,5.0
B00028LN1K,4.25
B000NPY5XA,4.111111111111111
B0013CSGBE,4.458333333333333
B001EWF2RO,5.0
B002HHNRF4,4.5
B000VDUOFM,3.6271186440677967
B000YZM5P4,3.8
B001CM1XX8,4.0
B000A0FBQI,4.333333333333333
B000C1Z2D2,4.137931034482759
B001KNWEXM,5.0
B0037MGE4Y,4.0
B002H93752,5.0
B0001I8ZT4,4.333333333333333
B00106TENC,5.0
B001E765KC,4.5
B001I1VYZU,4.0
B000N758A2,4.090909090909091
B000SBT2EQ,4.0
B001D23U4M,5.0
B001PUR1GK,4.75
